bs,lon,lat
5730,110.991484,13.1301671
5731,110.979664,13.1180420
5732,111.122973,13.1402125
5733,111.128816,13.1484117
5734,111.055367,13.1527239
5735,111.041852,13.1615908
5736,111.053874,13.1533759
5737,111.063711,13.1485807
5738,111.068030,13.1478947
5739,111.066429,13.1463097
5740,111.065199,13.1507817
5741,111.057765,13.1484799
5742,111.097085,13.1606665
5743,111.101184,13.1731346
5744,111.085856,13.1941601
5745,111.076441,13.1836912
5746,111.086501,13.1793428
5747,111.075511,13.1845972
5748,111.080446,13.1875792
5749,111.107342,13.1451944
5750,111.107922,13.1301687
5751,111.118919,13.1367750
5752,111.106858,13.1369591
5753,111.105611,13.1316097
5754,111.103106,13.1295247
5755,111.106196,13.1335701
5756,111.044261,13.1501077
5757,111.032497,13.1445783
5758,111.038491,13.1542703
5759,111.086851,13.1339562
5760,111.027081,13.0946961
5761,111.061632,13.1047970
5762,111.048710,13.0431530
5763,111.054344,13.0380662
5764,111.004215,13.1650153
5765,111.006710,13.1558282
5766,111.019990,13.1583920
5767,111.020668,13.1583500
5768,111.092682,13.1594315
5769,111.081003,13.1584513
5770,111.084011,13.1657351
5771,111.084426,13.1441839
5772,111.100029,13.1541175
5773,111.083792,13.1629899
5774,110.981259,13.2073485
5775,111.013182,13.2032694
5776,110.988216,13.1982991
5777,110.997777,13.2000029
5778,110.990795,13.2077153
5779,110.985249,13.1959101
5780,111.060276,13.1656011
5781,111.048726,13.1677409
5782,111.046539,13.1724869
5783,111.039938,13.1708125
5784,111.040240,13.1827472
5785,111.043139,13.1677549
5786,111.044182,13.1709789
5787,111.041175,13.1760802
5788,111.045415,13.1729179
5789,111.183960,13.1773292
5790,111.164989,13.1760392
5791,111.176818,13.1759273
5792,111.152441,13.1652353
5793,111.176360,13.1797213
5794,111.145955,13.1544597
5795,111.037222,13.1301277
5796,111.068318,13.1256522
5797,111.055474,13.1352697
5798,111.057711,13.1390547
5799,111.034301,13.1283137
5800,111.063862,13.1364475
5801,111.038229,13.1445273
5802,111.043288,13.1428485
5803,111.114505,13.0769379
5804,111.098323,13.0983580
5805,111.085268,13.0711546
5806,111.096432,13.1051686
5807,111.093043,13.0719561
5808,111.116184,13.0776039
5809,111.120678,13.0839242
5810,111.098526,13.1011080
5811,111.100334,13.0729581
5812,111.093330,13.0714921
5813,111.104747,13.0796350
5814,111.071077,13.1268722
5815,111.073858,13.1311097
5816,111.066389,13.1283122
5817,111.054340,13.0572526
5818,111.055959,13.0680968
5819,111.072082,13.0603359
5820,111.042694,13.0548814
5821,111.043346,13.0551694
5822,111.068313,13.0643866
5823,111.057125,13.1897538
5824,111.072981,13.0519149
5825,111.064195,13.0410490
5826,111.065718,13.1894746
5827,111.063225,13.1814886
5828,111.072892,13.1753212
5829,111.063648,13.1855296
5830,111.056957,13.1888818
5831,111.061023,13.1835628
5832,111.083465,13.1121281
5833,111.086340,13.1177392
5834,111.085002,13.1210442
5835,111.066570,13.1214461
5836,111.035904,13.2503082
5837,111.091841,13.2235353
5838,111.062659,13.2437555
5839,111.064059,13.2156009
5840,111.095902,13.2196248
5841,111.089293,13.2254007
5842,111.098367,13.2206758
5843,111.080682,13.1455153
5844,111.077022,13.1504833
5845,111.075622,13.1384631
5846,110.959560,13.2537992
5847,111.042750,13.1919150
5848,111.056824,13.1952776
5849,111.063018,13.1511897
5850,111.028311,13.1799224
5851,111.039636,13.1878022
5852,111.037324,13.1908442
5853,111.037377,13.1853862
5854,111.023537,13.1871784
5855,111.021024,13.1804999
5856,111.021591,13.1813334
5857,111.111902,13.2148496
5858,111.077226,13.2055631
5859,111.078630,13.2107421
5860,111.223957,13.1727137
5861,111.023629,13.1480605
5862,110.990019,13.1589904
5863,110.988653,13.1556874
5864,111.135331,13.2156120
5865,111.128834,13.1842707
5866,111.143678,13.1934566
5867,111.130224,13.1946076
5868,111.124224,13.1906637
5869,111.136621,13.1912112
5870,111.114386,13.1467602
5871,111.115045,13.1545683
5872,111.140049,13.1631477
5873,111.116236,13.1460862
5874,111.137167,13.1550527
5875,111.106018,13.1560064
5876,111.112221,13.1481612
5877,111.069081,13.1169611
5878,111.076470,13.1118635
5879,111.077394,13.1170017
5880,111.073315,13.1247957
5881,111.188582,13.1790677
5882,111.180091,13.1905032
5883,111.101850,13.1273157
5884,111.103295,13.1219197
5885,111.097784,13.1211068
5886,111.099929,13.1274288
5887,111.205961,13.3016843
5888,111.077881,13.1339881
5889,111.080287,13.1254237
5890,111.076282,13.1317957
5891,111.073980,13.1340301
5892,111.074108,13.1264627
5893,110.998733,13.1855230
5894,111.004806,13.1702883
5895,111.004373,13.1709133
5896,110.996296,13.1836290
5897,110.978282,13.0375216
5898,110.982501,13.0354933
5899,110.992534,13.0356490
5900,111.174966,13.1903162
5901,111.164687,13.1773292
5902,111.072459,13.1548203
5903,111.077160,13.1541513
5904,111.068710,13.1607408
5905,111.070322,13.1587568
5906,111.075507,13.1570353
5907,111.073629,13.1658255
5908,111.068068,13.1685049
5909,111.065494,13.1696889
5910,111.029049,13.1562769
5911,110.976973,13.1205786
5912,110.975476,13.1222170
5913,111.121913,13.1424605
5914,111.059284,13.1591450
5915,111.052558,13.1622150
5916,111.056826,13.1562290
5917,111.051432,13.1556900
5918,111.041931,13.1534647
5919,111.062498,13.1459797
5920,111.057782,13.1474119
5921,111.061988,13.1455557
5922,111.063676,13.1490127
5923,111.061205,13.1474709
5924,111.068625,13.1473217
5925,111.101016,13.1733834
5926,111.100808,13.1613515
5927,111.087355,13.1807358
5928,111.073655,13.1817552
5929,111.080255,13.1760532
5930,111.115723,13.1378220
5931,111.107768,13.1352591
5932,111.107747,13.1292197
5933,111.112208,13.1425940
5934,111.105568,13.1456404
5935,111.107160,13.1325217
5936,111.102948,13.1317817
5937,111.113057,13.1301446
5938,111.100903,13.1309418
5939,111.106773,13.1367101
5940,111.041672,13.1473547
5941,111.040219,13.1538323
5942,111.087224,13.1297783
5943,111.100781,13.1437924
5944,111.097233,13.1266388
5945,111.091917,13.1304838
5946,111.091820,13.1398622
5947,111.090770,13.1361676
5948,111.058039,13.0438426
5949,111.012059,13.1555320
5950,110.993115,13.1593731
5951,111.016423,13.1604110
5952,111.019837,13.1638340
5953,111.002530,13.1568482
5954,111.002739,13.1630182
5955,111.099570,13.1521664
5956,111.085106,13.1688541
5957,111.088045,13.1570409
5958,111.097468,13.1549845
5959,110.996949,13.2021299
5960,110.995999,13.2142175
5961,110.999438,13.2106690
5962,110.992136,13.2019169
5963,111.048171,13.1742176
5964,111.039072,13.1654635
5965,111.044464,13.1737129
5966,111.040485,13.1674515
5967,111.044095,13.1747366
5968,111.042589,13.1646489
5969,111.153988,13.1628011
5970,111.051624,13.1324114
5971,111.057615,13.1391687
5972,111.034043,13.1415791
5973,111.036939,13.1455873
5974,111.043697,13.1409135
5975,111.035779,13.1340087
5976,111.093166,13.0739552
5977,111.065848,13.1387825
5978,111.070879,13.1304342
5979,111.072876,13.1290337
5980,111.066488,13.1370035
5981,111.075896,13.1326827
5982,111.060586,13.0813158
5983,111.059585,13.0590486
5984,111.056217,13.0820758
5985,111.064190,13.1895326
5986,111.063224,13.1808646
5987,111.049788,13.1806246
5988,111.059604,13.1774768
5989,111.092358,13.1253748
5990,111.086116,13.1165492
5991,111.091283,13.1230198
5992,111.059033,13.1133832
5993,111.088505,13.2192617
5994,111.086172,13.2250337
5995,111.073280,13.2127941
5996,111.098575,13.2200388
5997,111.085854,13.2157902
5998,111.104215,13.2257753
5999,111.077203,13.1458193
6000,111.074058,13.1468143
6001,111.027607,13.1849434
6002,111.024033,13.2028703
6003,111.018570,13.1782446
6004,111.105394,13.1994272
6005,111.072025,13.1987470
6006,111.093072,13.1956452
6007,111.077461,13.2017380
6008,111.078476,13.2106421
6009,111.079656,13.1961100
6010,111.073869,13.1948060
6011,111.242326,13.1934832
6012,111.016061,13.1528870
6013,110.988197,13.1555364
6014,110.998474,13.1391888
6015,111.018623,13.1455590
6016,111.116171,13.2093512
6017,111.117229,13.2095552
6018,111.135599,13.1912486
6019,111.117010,13.2127372
6020,111.120809,13.1994331
6021,111.107226,13.1578944
6022,111.132054,13.1604367
6023,111.110958,13.1529764
6024,111.144761,13.1557207
6025,111.106094,13.1560164
6026,111.123811,13.1532237
6027,111.085057,13.1202367
6028,111.076086,13.1123715
6029,111.079054,13.1081345
6030,111.083158,13.1158392
6031,111.066151,13.1155011
6032,111.071204,13.1223171
6033,111.076283,13.1215527
6034,111.199836,13.1793499
6035,111.191851,13.1765759
6036,111.106729,13.1228103
6037,111.099098,13.1219868
6038,111.102989,13.1217977
6039,111.100864,13.1257228
6040,111.075117,13.1327807
6041,111.082549,13.1262023
6042,111.074801,13.1252887
6043,110.995641,13.1872780
6044,111.117384,13.1709225
6045,111.076315,13.1599553
6046,111.068148,13.1652919
6047,111.066495,13.1566798
6048,111.026698,13.1637996
6049,111.034305,13.1624953
6050,110.975105,13.1220230
6051,111.053983,13.1542364
6052,111.050667,13.1600348
6053,111.060657,13.1411947
6054,111.093712,13.1667357
6055,111.098182,13.1704937
6056,111.099715,13.1635397
6057,111.112721,13.1623723
6058,111.095367,13.1594565
6059,111.079323,13.1829272
6060,111.080026,13.1775852
6061,111.109020,13.1316327
6062,111.107850,13.1339421
6063,111.121708,13.1335927
6064,111.105425,13.1374437
6065,111.111640,13.1370090
6066,111.074241,13.0516609
6067,111.134656,13.0641984
6068,111.244764,13.1926782
6069,111.026675,13.1530915
6070,111.025498,13.1519265
6071,111.046349,13.1476507
6072,111.046251,13.1475977
6073,111.100165,13.1431042
6074,111.091573,13.1352322
6075,111.093506,13.1281298
6076,111.093887,13.1375462
6077,111.096229,13.1266618
6078,111.082253,13.1401966
6079,111.067267,13.1047780
6080,111.015677,13.0959345
6081,111.010257,13.1636098
6082,110.993958,13.1629591
6083,111.011020,13.1639853
6084,111.009221,13.1533511
6085,111.005841,13.1612122
6086,111.011407,13.1591750
6087,111.021527,13.1546911
6088,111.008555,13.1560182
6089,111.009747,13.1619792
6090,111.014554,13.1612940
6091,111.084705,13.1458509
6092,111.102157,13.1573164
6093,111.083767,13.1439849
6094,111.097255,13.1482804
6095,110.991853,13.2004379
6096,110.990042,13.2020331
6097,111.007370,13.2087570
6098,110.994125,13.2120220
6099,110.996420,13.2110830
6100,110.991630,13.2009819
6101,111.003148,13.2065070
6102,111.013365,13.2104759
6103,111.042202,13.1758076
6104,111.051409,13.1646251
6105,111.050185,13.1703549
6106,111.161636,13.1723415
6107,111.147145,13.1581767
6108,111.159089,13.1702558
6109,111.040114,13.1456773
6110,111.054626,13.1417527
6111,111.091284,13.0991236
6112,111.114923,13.0805249
6113,111.080813,13.0802571
6114,111.069250,13.1327876
6115,111.069427,13.1265392
6116,111.072189,13.1273417
6117,111.068258,13.1381385
6118,111.062598,13.0587464
6119,111.070426,13.0665426
6120,111.059640,13.1952656
6121,111.060872,13.1946526
6122,111.071812,13.0483669
6123,111.059028,13.1788708
6124,111.068291,13.1764376
6125,111.057220,13.1775778
6126,111.052837,13.1921138
6127,111.051088,13.1892886
6128,111.059580,13.1890588
6129,111.087649,13.1200502
6130,111.091124,13.1227332
6131,111.086982,13.1097401
6132,111.089817,13.1213012
6133,111.075664,13.0977339
6134,111.082685,13.1156322
6135,111.063951,13.1146541
6136,111.093068,13.2144908
6137,111.111554,13.2183986
6138,111.062898,13.2437415
6139,111.087185,13.2217012
6140,111.093729,13.2214758
6141,111.090054,13.2255737
6142,111.076632,13.1447973
6143,111.076934,13.1462633
6144,111.077568,13.1451993
6145,111.074183,13.1409931
6146,111.077182,13.1522813
6147,111.077513,13.1403281
6148,110.958790,13.2539602
6149,111.051653,13.2027306
6150,111.043684,13.1913096
6151,111.030610,13.1854604
6152,111.022868,13.1958589
6153,111.030231,13.1850884
6154,111.027848,13.1875804
6155,111.079629,13.2000090
6156,111.084281,13.2125657
6157,111.111089,13.2146388
6158,111.079226,13.1988570
6159,111.105665,13.2076653
6160,111.083030,13.2095557
6161,111.088248,13.2025036
6162,111.074828,13.2041261
6163,111.090041,13.2083827
6164,111.019867,13.1523080
6165,111.019380,13.1522750
6166,111.007323,13.1530051
6167,111.006308,13.1360629
6168,110.983631,13.1568480
6169,111.002751,13.1399549
6170,111.125681,13.1918977
6171,111.119384,13.2186416
6172,111.125237,13.1962526
6173,111.133554,13.1529017
6174,111.110031,13.1541974
6175,111.105237,13.1523934
6176,111.080262,13.1181267
6177,111.073260,13.1159787
6178,111.077170,13.1233277
6179,111.078038,13.1121035
6180,111.198626,13.1825049
6181,111.185943,13.1774482
6182,111.182976,13.1968220
6183,111.186424,13.1815542
6184,111.104299,13.1176597
6185,111.102432,13.1284117
6186,111.098054,13.1231708
6187,111.101126,13.1213438
6188,111.096864,13.1229448
6189,111.206125,13.2901570
6190,111.077581,13.1315297
6191,111.083396,13.1294143
6192,111.084111,13.1334746
6193,111.074910,13.1340591
6194,111.075309,13.1342071
6195,111.007719,13.1900241
6196,111.004470,13.1664063
6197,111.004885,13.1801181
6198,111.001036,13.0450121
6199,111.166457,13.1781372
6200,111.126750,13.1839267
6201,111.076414,13.1604183
6202,111.076329,13.1556113
6203,111.072576,13.1700765
6204,111.063966,13.1694189
6205,111.074657,13.1660545
6206,111.069275,13.1550298
6207,111.035790,13.1595913
6208,111.026615,13.1698977
6209,111.030197,13.1589246
6210,111.028846,13.1690297
6211,111.035355,13.1623783
6212,110.978322,13.1201170
6213,110.956768,13.1174104
6214,111.131843,13.1413204
6215,111.062727,13.1551628
6216,111.052864,13.1538010
6217,111.043401,13.1516047
6218,111.059864,13.1513379
6219,111.059119,13.1525364
6220,111.059747,13.1515374
6221,111.100693,13.1670217
6222,111.098905,13.1621575
6223,111.106434,13.1628304
6224,111.094333,13.1740994
6225,111.074963,13.1825452
6226,111.082266,13.1767118
6227,111.078222,13.1854042
6228,111.073876,13.1912772
6229,111.075806,13.1844442
6230,111.072237,13.1851122
6231,111.080051,13.1727345
6232,111.105689,13.1357481
6233,111.114662,13.1387210
6234,111.101288,13.0564388
6235,111.116940,13.0716899
6236,111.125491,13.0792544
6237,111.122936,13.0581571
6238,111.028427,13.1566952
6239,111.025460,13.1524871
6240,111.031308,13.1502358
6241,111.092717,13.1364342
6242,111.097830,13.1300188
6243,111.097128,13.1269248
6244,111.085180,13.1410836
6245,111.085747,13.1383866
6246,111.028699,13.1166459
6247,111.002647,13.1573942
6248,111.012077,13.1564390
6249,111.021134,13.1610690
6250,111.024166,13.1589986
6251,111.018130,13.1563470
6252,111.018024,13.1635100
6253,111.005447,13.1629782
6254,111.015707,13.1665192
6255,111.092680,13.1589935
6256,111.081375,13.1539419
6257,111.085164,13.1691631
6258,111.095384,13.1527214
6259,111.078040,13.1668705
6260,111.084089,13.1662491
6261,111.009579,13.2040490
6262,110.997644,13.2066610
6263,110.997049,13.2030029
6264,111.013201,13.2022488
6265,110.996239,13.2124050
6266,111.058790,13.1675411
6267,111.049832,13.1666199
6268,111.040966,13.1805902
6269,111.053858,13.1647021
6270,111.150638,13.1585327
6271,111.182288,13.1775162
6272,111.066658,13.1306872
6273,111.069051,13.1305952
6274,111.034257,13.1417351
6275,111.033545,13.1431221
6276,111.112055,13.0811149
6277,111.073202,13.1256797
6278,111.043327,13.0563239
6279,111.066042,13.0621324
6280,111.070715,13.0458604
6281,111.061063,13.1776358
6282,111.061122,13.1777318
6283,111.053792,13.1907488
6284,111.059771,13.1732531
6285,111.057538,13.1802588
6286,111.060681,13.1838228
6287,111.088249,13.1202612
6288,111.089980,13.1051541
6289,111.079551,13.1005259
6290,111.084988,13.1167512
6291,111.066730,13.1210301
6292,111.073060,13.2144225
6293,111.105294,13.2211218
6294,111.089523,13.2204822
6295,111.079504,13.1511093
6296,111.077743,13.1485383
6297,111.049011,13.1920686
6298,111.052148,13.1987196
6299,111.032388,13.1876532
6300,111.034799,13.1818872
6301,111.020835,13.1897579
6302,111.081039,13.2076396
6303,111.081872,13.1972226
6304,111.092959,13.2082353
6305,111.104768,13.2105293
6306,111.098773,13.2124243
6307,111.076914,13.2056131
6308,111.108026,13.2155918
6309,111.004795,13.1465391
6310,111.014556,13.1505250
6311,110.986772,13.1603214
6312,111.143963,13.2022994
6313,111.125846,13.1992926
6314,111.121639,13.2085407
6315,111.129149,13.1859617
6316,111.117873,13.1523052
6317,111.109621,13.1486734
6318,111.145820,13.1522526
6319,111.148078,13.1527436
6320,111.116019,13.1493782
6321,111.078149,13.1162837
6322,111.083021,13.1155732
6323,111.083439,13.1177632
6324,111.075967,13.1234347
6325,111.075863,13.1176427
6326,111.191894,13.1863799
6327,111.199112,13.1780869
6328,111.180473,13.1936221
6329,111.105854,13.1194807
6330,111.102026,13.1159757
6331,111.097527,13.1202798
6332,111.082978,13.1338986
6333,111.083010,13.1318633
6334,111.078340,13.1318797
6335,111.081129,13.1319847
6336,111.081101,13.1316697
6337,111.074650,13.1346621
6338,110.997702,13.1874890
6339,111.003832,13.1703683
6340,110.993546,13.0369310
6341,111.161788,13.1978090
6342,111.171113,13.1885832
6343,111.140983,13.1878786
6344,111.070363,13.1631148
6345,111.071906,13.1562303
6346,111.064114,13.1698729
6347,111.066661,13.1656529
6348,111.029111,13.1677257
6349,111.030724,13.1640873
6350,111.027433,13.1644247
6351,110.959883,13.1136174
6352,111.129433,13.1381581
6353,111.059517,13.1584680
6354,111.054316,13.1550990
6355,111.061348,13.1545388
6356,111.050739,13.1594208
6357,111.055207,13.1592800
6358,111.097545,13.1765474
6359,111.098972,13.1621665
6360,111.097990,13.1560175
6361,111.095215,13.1596615
6362,111.077240,13.1742472
6363,111.080476,13.1728315
6364,111.086407,13.1746448
6365,111.080546,13.1827402
6366,111.075061,13.1736672
6367,111.101281,13.1319297
6368,111.026438,13.1485925
6369,111.023587,13.1473525
6370,111.020368,13.1525910
6371,111.026410,13.1553636
6372,111.029897,13.1549726
6373,111.090108,13.1366646
6374,111.092179,13.1348442
6375,111.085822,13.1381886
6376,111.093798,13.1333642
6377,111.061844,13.1046980
6378,111.062426,13.1094730
6379,111.017822,13.1661262
6380,110.996553,13.1565931
6381,111.021433,13.1615496
6382,111.025976,13.1560236
6383,111.000726,13.1552261
6384,111.007228,13.1579312
6385,110.995197,13.1532747
6386,111.021151,13.1542290
6387,111.007004,13.1580162
6388,111.020013,13.1560880
6389,111.085449,13.1464519
6390,111.099811,13.1537845
6391,111.098062,13.1528134
6392,111.097173,13.1547855
6393,110.982853,13.2065423
6394,111.012974,13.2023068
6395,110.985212,13.2042209
6396,111.053836,13.1698241
6397,111.046229,13.1774116
6398,111.041049,13.1696425
6399,111.051941,13.1719941
6400,111.043555,13.1711039
6401,111.055341,13.1658715
6402,111.059548,13.1709545
6403,111.168321,13.1733375
6404,111.160102,13.1615401
6405,111.170576,13.1772962
6406,111.152633,13.1662123
6407,111.066933,13.1228661
6408,111.051040,13.1456477
6409,111.046867,13.1415315
6410,111.091178,13.0961310
6411,111.120525,13.0760339
6412,111.099240,13.0788282
6413,111.073833,13.1278792
6414,111.074605,13.1302857
6415,111.072821,13.1399331
6416,111.067218,13.1403335
6417,111.085899,13.0665256
6418,111.069835,13.0836648
6419,111.042161,13.0891428
6420,111.042982,13.0533894
6421,111.070493,13.1820646
6422,111.071338,13.1853642
6423,111.062274,13.1774226
6424,111.068690,13.1799986
6425,111.059803,13.1848188
6426,111.065523,13.1836896
6427,111.060682,13.1822298
6428,111.083042,13.0656105
6429,111.085415,13.1186282
6430,111.082132,13.1031414
6431,111.064035,13.1173921
6432,111.060239,13.1147023
6433,111.100582,13.2179948
6434,111.092856,13.2193928
6435,111.085828,13.2157252
6436,111.109786,13.2174468
6437,111.090497,13.2152552
6438,111.084105,13.2427018
6439,111.098259,13.2159288
6440,111.089708,13.2157142
6441,111.061463,13.2411425
6442,111.074192,13.1424671
6443,111.081494,13.1427096
6444,111.051985,13.2005016
6445,111.022504,13.1923404
6446,111.017974,13.1866519
6447,111.078024,13.2092581
6448,111.099758,13.2083153
6449,111.080888,13.2020980
6450,111.086616,13.1982346
6451,111.110239,13.2088993
6452,111.105616,13.2029022
6453,110.985524,13.1591524
6454,111.007634,13.1524461
6455,111.002939,13.1531811
6456,111.134293,13.1960855
6457,111.143044,13.1908046
6458,111.116619,13.2125972
6459,111.142713,13.2006474
6460,111.116585,13.1467992
6461,111.107642,13.1466424
6462,111.149661,13.1466176
6463,111.075523,13.1201657
6464,111.072942,13.1193997
6465,111.075783,13.1172127
6466,111.070193,13.1174001
6467,111.067282,13.1220971
6468,111.189112,13.1803232
6469,111.199042,13.1767069
6470,111.198536,13.1759029
6471,111.104768,13.1159677
6472,111.082413,13.1282593
6473,111.008479,13.1913191
6474,111.150483,13.1925106
6475,111.156013,13.1935030
6476,111.064215,13.1705659
6477,111.076365,13.1662525
6478,111.075699,13.1563613
6479,111.070384,13.1588268
6480,111.072260,13.1622699
6481,111.032609,13.1639363
6482,110.962035,13.1179594
6483,110.961970,13.1177464
6484,110.983404,13.1277197
6485,111.045008,13.1535267
6486,111.050657,13.1579298
6487,111.052683,13.1623060
6488,111.041352,13.1590018
6489,111.054649,13.1567070
6490,111.064980,13.1464077
6491,111.067780,13.1498007
6492,111.069575,13.1473897
6493,111.105719,13.1626534
6494,111.107653,13.1625054
6495,111.107800,13.1626364
6496,111.102027,13.1723676
6497,111.088917,13.1938616
6498,111.078417,13.1755132
6499,111.111735,13.1367900
6500,111.115121,13.1325156
6501,111.106359,13.1370171
6502,111.110649,13.1394141
6503,111.121435,13.0730714
6504,111.026858,13.1533355
6505,111.034114,13.1479703
6506,111.035509,13.1563493
6507,111.037653,13.1477083
6508,111.096420,13.1310298
6509,111.089911,13.1339996
6510,111.083035,13.1378226
6511,111.090802,13.1364466
6512,111.096402,13.1319924
6513,111.026147,13.1229169
6514,111.043997,13.0502584
6515,111.046365,13.0502134
6516,111.084744,13.1619229
6517,111.084322,13.1659251
6518,110.990496,13.2083383
6519,111.003969,13.2003689
6520,111.001689,13.2071740
6521,111.061152,13.1689331
6522,111.053934,13.1692811
6523,111.051314,13.1680401
6524,111.044536,13.1737349
6525,111.042331,13.1711369
6526,111.040007,13.1660089
6527,111.055696,13.1658771
6528,111.159164,13.1614931
6529,111.180097,13.1784363
6530,111.153313,13.1572851
6531,111.168387,13.1803022
6532,111.144407,13.1637937
6533,111.069463,13.1298462
6534,111.066430,13.1321742
6535,111.035472,13.1369131
6536,111.050107,13.1425985
6537,111.094883,13.1032510
6538,111.096950,13.1057216
6539,111.105218,13.0725980
6540,111.074425,13.1308337
6541,111.071070,13.1267852
6542,111.067819,13.0826796
6543,111.069922,13.0816086
6544,111.062739,13.0456004
6545,111.056562,13.1850068
6546,111.055132,13.1826788
6547,111.058974,13.1859268
6548,111.092724,13.1200138
6549,111.084767,13.1164052
6550,111.092557,13.2172098
6551,111.094497,13.2181548
6552,111.061086,13.2221151
6553,111.075529,13.1413171
6554,111.016459,13.1957158
6555,111.028586,13.1792454
6556,111.018882,13.1984528
6557,111.098757,13.2150884
6558,111.109371,13.2068853
6559,111.109956,13.2172418
6560,111.093328,13.1949722
6561,111.095157,13.2151738
6562,111.084269,13.2020966
6563,111.079627,13.1961240
6564,111.014543,13.1528980
6565,111.000489,13.1348468
6566,111.121653,13.1935487
6567,111.131790,13.2112696
6568,111.142404,13.1623967
6569,111.117512,13.1549183
6570,111.143093,13.1598387
6571,111.071342,13.1217532
6572,111.079175,13.1169997
6573,111.071452,13.1219857
6574,111.083437,13.1182352
6575,111.063125,13.1124030
6576,111.068567,13.1154941
6577,111.076603,13.1049055
6578,111.076839,13.1230457
6579,111.081066,13.1158717
6580,111.102767,13.1162757
6581,111.101455,13.1237707
6582,111.111580,13.1126084
6583,111.100759,13.1153468
6584,111.099441,13.1297288
6585,111.096511,13.1237758
6586,111.074095,13.1350531
6587,111.075152,13.1296787
6588,111.082422,13.1282883
6589,111.082865,13.1300073
6590,111.005484,13.1683503
6591,111.007327,13.1831661
6592,111.172835,13.1837622
6593,111.133281,13.1821086
6594,111.117563,13.1726895
6595,111.075136,13.1716355
6596,111.069444,13.1549558
6597,111.036131,13.1591413
6598,110.978911,13.1187400
6599,110.976944,13.1204980
6600,111.122838,13.1344205
6601,111.121475,13.1368485
6602,111.122151,13.1349195
6603,111.059735,13.1630810
6604,111.040598,13.1589683
6605,111.060541,13.1620860
6606,111.053006,13.1579120
6607,111.055861,13.1592080
6608,111.053334,13.1509449
6609,111.068585,13.1456967
6610,111.060772,13.1491959
6611,111.105458,13.1593554
6612,111.105027,13.1633364
6613,111.102405,13.1705902
6614,111.081338,13.1764008
6615,111.085222,13.1883538
6616,111.090339,13.1937646
6617,111.086032,13.1910948
6618,111.076722,13.1710575
6619,111.101965,13.1332427
6620,111.038113,13.1557133
6621,111.039876,13.1537673
6622,111.022156,13.1527245
6623,111.087181,13.1255993
6624,110.998638,13.1625551
6625,110.998481,13.1575131
6626,111.090499,13.1644551
6627,111.083778,13.1661971
6628,111.101330,13.1573214
6629,111.080196,13.1468963
6630,111.082741,13.1457349
6631,111.080420,13.1502383
6632,111.081353,13.1608479
6633,111.017380,13.2073845
6634,111.011129,13.2078950
6635,111.011675,13.2133959
6636,111.018976,13.2053229
6637,111.058880,13.1723631
6638,111.041423,13.1672123
6639,111.054069,13.1689531
6640,111.051609,13.1645181
6641,111.044524,13.1751806
6642,111.180872,13.1806953
6643,111.147659,13.1580147
6644,111.038316,13.1376031
6645,111.084023,13.0953534
6646,111.088697,13.0960894
6647,111.096153,13.0799962
6648,111.071055,13.0636226
6649,111.075899,13.0913054
6650,111.056522,13.2042031
6651,111.067883,13.0445084
6652,111.062404,13.1752606
6653,111.054137,13.1821338
6654,111.067789,13.1732379
6655,111.059038,13.1787798
6656,111.065643,13.1835876
6657,111.051240,13.1874858
6658,111.064908,13.1791476
6659,111.098585,13.1112336
6660,111.071337,13.0953379
6661,111.080089,13.1065815
6662,111.089684,13.1254553
6663,111.056979,13.1997336
6664,111.051975,13.2002296
6665,111.034922,13.1873472
6666,111.021665,13.1922634
6667,111.029399,13.1830894
6668,111.022870,13.1816294
6669,111.016276,13.1903529
6670,111.016219,13.1903359
6671,111.103265,13.2157248
6672,111.099510,13.2033223
6673,111.080932,13.1924952
6674,111.095033,13.2152948
6675,111.237278,13.1914186
6676,110.996672,13.1492737
6677,111.001518,13.1471791
6678,111.115432,13.1922952
6679,111.142267,13.1571457
6680,111.115674,13.1521069
6681,111.107778,13.1466684
6682,111.064216,13.1143451
6683,111.080004,13.1141857
6684,111.075025,13.1244157
6685,111.184805,13.1781852
6686,111.107546,13.1281117
6687,111.107364,13.1229927
6688,111.099219,13.1271978
6689,111.108502,13.1145677
6690,111.109645,13.1202017
6691,111.080947,13.1264327
6692,111.078080,13.1352011
6693,111.083158,13.1274993
6694,111.072283,13.1224697
6695,111.000124,13.1949199
6696,111.011065,13.1761611
6697,111.067722,13.1696549
6698,111.065392,13.1673119
6699,111.070174,13.1657679
6700,111.073790,13.1659135
6701,111.068021,13.1689439
6702,110.959339,13.1135774
6703,111.131361,13.1476367
6704,111.128189,13.1441367
6705,111.062999,13.1560868
6706,111.059783,13.1556670
6707,111.064327,13.1551508
6708,111.051303,13.1561770
6709,111.056980,13.1544990
6710,111.053421,13.1600780
6711,111.073049,13.1479943
6712,111.066625,13.1409975
6713,111.094470,13.1687337
6714,111.083020,13.1825198
6715,111.077930,13.1702375
6716,111.076271,13.1916642
6717,111.084445,13.1780443
6718,111.085977,13.1815608
6719,111.103720,13.1342221
6720,111.106619,13.1406071
6721,111.109873,13.1307867
6722,111.113038,13.1376100
6723,111.031614,13.1531603
6724,111.094651,13.1404982
6725,111.095209,13.1255328
6726,111.090531,13.1359236
6727,111.086562,13.1265723
6728,111.023833,13.1116488
