from,to,distance
390,810,6.832168519143722
390,820,11.654324448087069
390,830,8.64136101485012
390,840,9.920016176997658
390,860,4.455297860684075
390,870,2.725737112858047
390,890,6.172354463028027
390,900,2.9810815629848384
390,920,6.384109451957602
390,930,5.959247995195409
390,950,9.227111706025232
390,970,6.8637092925458045
390,990,4.473477504626672
390,391,0.026168984362963377
390,392,0.21268962333755648
390,393,0.1570649043500833
390,99300,35.45494616445052
400,10,11.18448382535881
400,20,9.113466650534045
400,50,3.157164628990654
400,60,10.956262197525845
400,100,4.9168859004338
400,130,11.729972125506555
400,150,7.674846480348796
400,160,8.189581550400352
400,200,7.664520535222964
400,220,5.895909670099455
400,270,4.280698868508402
400,320,10.719512737582518
400,330,2.992446047498303
400,340,10.382113321882683
400,350,5.983121698910116
400,390,10.117998506220331
400,400,0.0
400,430,6.762667246304837
400,440,9.93608690844773
400,460,10.831989503742912
400,470,5.055886046143377
400,480,12.258632408300775
400,510,2.1822849979488974
400,520,9.803058794159202
400,530,8.84952797313271
400,550,8.128922440493637
400,610,2.32083834357944
400,620,9.624149809947841
400,660,11.006044424832421
400,680,1.7983845597249444
400,700,12.265613936277791
400,800,7.166402957878421
400,810,9.407259986548674
400,830,12.165872665205955
400,860,11.006376433154749
400,870,8.684922399343288
400,880,12.546354950618138
400,890,5.942907829040736
400,900,11.497972809396034
400,910,12.319084809333793
400,920,4.399987147311498
400,940,3.310396736287039
400,990,7.077307925593862
400,401,0.040891210947698604
400,402,0.04393466088731882
400,403,0.08486328468604022
400,99300,38.6847456082601
410,0,12.56805681100262
410,30,6.350455208716503
410,90,2.935267003948073
410,120,12.45208704568554
410,240,8.691000635970303
410,280,3.749277390657535
410,300,11.393434151547176
410,370,2.2780590157535894
410,410,0.0
410,500,10.260221122457551
410,600,2.1536876275292998
410,640,6.011482158109451
410,660,11.625093208144763
410,690,10.96423561507577
410,770,9.289298015138643
410,850,8.421730045074604
410,880,9.274623361878996
410,980,4.713552918571762
410,411,0.28209681490452865
410,412,0.032112510807033236
410,413,0.5269735338935793
410,99300,19.73178368433821
420,60,2.319094594200519
420,100,8.426211245377628
420,270,10.528867823207205
420,330,12.44068921460985
420,350,9.751930736412424
420,420,0.0
420,430,7.65854873432866
420,530,12.180315487817268
420,610,11.153197124111697
420,880,7.80170749812258
420,910,1.9467740947631522
420,940,9.954217647147008
420,421,0.2846887292036168
420,422,0.15820385417741148
420,423,0.05653706876973743
420,99300,34.775540014025815
430,10,10.888072634213021
430,20,6.756897948414696
430,50,9.23474255939696
430,60,6.059595385063118
430,100,2.268372008273743
430,120,10.578400201980754
430,150,10.651403559255346
430,160,7.2327560763002525
430,220,6.300821678754156
430,240,9.860456157461739
430,250,12.544483430812047
430,260,12.46949283798598
430,270,3.0269982923822636
430,300,9.013434671136055
430,320,9.704106119625406
430,330,5.0543734121887836
430,340,8.567074560978964
430,350,2.1255664656932045
430,400,6.762667246304837
430,420,7.65854873432866
430,430,0.0
430,460,7.844046943006026
430,470,9.31056996458714
430,510,7.360841841465826
430,520,11.734835572717822
430,530,5.438722951570953
430,550,8.262968219890539
430,610,4.44397913106827
430,620,9.433918070528854
430,640,11.842688453024477
430,660,6.890106005093302
430,680,8.54982768505199
430,700,11.297823624888693
430,750,11.793804442056015
430,800,5.500121653946985
430,810,8.4705358767451
430,830,10.190903882704028
430,860,11.60118451372048
430,880,5.97633881550288
430,890,11.761146708436975
430,910,7.683498648227195
430,920,7.175332693248658
430,940,4.6726708452209
430,990,8.805933257149208
430,431,0.10763405708618723
430,432,0.20156670013500885
430,433,0.12592608314269588
430,99300,33.551561138431474
440,50,7.192391459255781
440,110,8.964610780205138
440,130,2.833592822395234
440,150,9.496154366981333
440,200,2.2737925244385453
440,220,12.353440132489036
440,330,11.511285433687748
440,390,9.612277696048785
440,400,9.93608690844773
440,440,0.0
440,470,8.218762141801433
440,510,9.097349909458385
440,520,11.379792082376783
440,610,12.101518484649096
440,650,9.705528861490993
440,680,8.204258986674304
440,780,11.005756096220313
440,870,6.932847770566293
440,890,5.047890992784521
440,900,12.563579771168673
440,920,10.27996591451555
440,970,7.281914361182756
440,990,11.113076497473614
440,441,0.19032839889900202
440,442,0.17219544670840758
440,443,0.1322706531761487
440,99300,44.671632293878304
450,80,8.854538496781222
450,180,4.085362685491783
450,190,11.000343914536659
450,290,10.807510241140806
450,380,11.072012345111652
450,450,0.0
450,540,12.397638967078134
450,570,10.620787281618849
450,580,11.92428375714189
450,590,9.609502167189978
450,630,8.742726233099441
450,670,6.32185747438526
450,730,11.966450312527076
450,950,9.658843800071553
450,960,4.722920138346083
450,451,0.5511836750868411
450,452,0.21830481826158415
450,453,0.4011935572074554
450,99300,28.873963458982008
460,10,4.525879075517667
460,20,1.7371112501788502
460,30,8.454383224430225
460,40,8.807755676394581
460,50,11.161255906499042
460,70,5.832176404436433
460,100,9.330476137488697
460,120,2.828074856264632
460,140,9.35552439281121
460,150,8.160511499825265
460,160,3.1794267397941813
460,170,7.59011850139228
460,190,11.95681263503886
460,210,11.526392605881274
460,220,5.262192358659626
460,230,7.259224673687099
460,240,4.476277243520247
460,250,5.897472128872491
460,260,4.8850596573723255
460,270,7.312221520469016
460,280,10.034253543172795
460,300,1.9382059985646534
460,310,9.030633983695079
460,320,3.1100194311155733
460,330,7.842544571081116
460,340,1.73785544028763
460,350,6.240452791414392
460,360,9.336949475781218
460,380,11.166638769786902
460,390,9.730269696173059
460,400,10.831989503742912
460,430,7.844046943006026
460,460,0.0
460,470,9.11296464649847
460,480,7.244470890260683
460,490,6.253429530661227
460,500,7.916030087532626
460,510,9.611010708126653
460,520,7.4717747474856
460,530,2.4312752199788945
460,550,4.3020513365780335
460,560,9.953171890566972
460,570,10.77319976059126
460,580,9.243297693126877
460,590,12.112507432880014
460,610,9.307489190107304
460,620,4.010634887144474
460,640,7.357261393175884
460,660,1.8079354145878412
460,680,11.992998471484707
460,690,5.4966253598011825
460,700,4.153374136137135
460,730,11.964888530743902
460,740,6.225199691764409
460,750,3.9570028198515006
460,780,11.883971312722975
460,790,10.397860893742097
460,800,3.6658310585714298
460,810,2.913366633352726
460,820,8.203088749258027
460,830,2.5325457983151662
460,840,8.07083480080517
460,850,6.4238969790016425
460,860,5.901976283290737
460,870,11.254083384332677
460,880,7.548010394377914
460,890,12.292544600756694
460,900,7.8722547480423986
460,920,7.3952993422040905
460,930,7.65421557874921
460,940,11.047217101717425
460,990,6.215784008477746
460,461,0.03451069895269097
460,462,0.011404523989319485
460,463,0.07283229262606875
460,99300,28.032764298448118
470,10,7.486436782658508
470,20,7.5041446045699205
470,40,8.69749321088865
470,50,2.849239547597257
470,70,12.508006846738137
470,100,8.464036198038167
470,110,9.831079172347366
470,120,11.17767621358207
470,130,8.818610253991272
470,150,2.764051129613991
470,160,5.934422314653178
470,170,11.608571032412653
470,200,6.424871959248202
470,210,9.83702177482222
470,220,4.156491894837552
470,250,8.526678871064947
470,260,10.342736743832806
470,270,6.302236902710467
470,300,11.03650003047665
470,310,11.288446195347726
470,320,7.60241907937826
470,330,4.354381725007146
470,340,7.926708978496989
470,350,7.497738367079825
470,390,5.066336269136341
470,400,5.055886046143377
470,430,9.31056996458714
470,440,8.218762141801433
470,460,9.11296464649847
470,470,0.0
470,480,7.752213881465034
470,490,10.069898957058095
470,510,2.893415305691434
470,520,5.081370557556924
470,530,8.138344756015583
470,550,5.042306561527196
470,560,10.122789235179239
470,610,5.952255778909264
470,620,6.225179761948231
470,650,9.018106933002993
470,660,10.100547657183782
470,680,4.744829951142658
470,700,8.802868648304258
470,730,11.767420763387424
470,740,11.566077618970947
470,750,11.520263347063034
470,760,10.880546371176854
470,780,8.20127400306306
470,790,8.510135725347899
470,800,6.08547547769938
470,810,6.620642411291936
470,830,9.396710477705142
470,860,6.802782024415928
470,870,3.9074990240777128
470,890,3.1875693000747636
470,900,6.771570867539514
470,920,2.2383365269771156
470,930,9.54170980809068
470,940,7.928137252657499
470,970,9.69788110839363
470,990,3.2063627694214465
470,471,0.3196307204198137
470,472,0.12233482066469689
470,473,0.028479083724678597
470,99300,36.89862992999714
480,10,2.718761171283302
480,20,7.003759536416946
480,40,1.6139713176013932
480,50,10.601448326348963
480,70,6.322060941404638
480,80,7.331442062928616
480,110,9.211729562568317
480,120,7.109053994834514
480,140,9.515101449108414
480,150,5.071409653970363
480,160,5.963128721456508
480,170,4.15165009007434
480,190,10.575511317357556
480,210,4.282174522935967
480,220,7.195520807373201
480,230,8.629575452437084
480,240,10.910829603403208
480,250,1.7656307223788557
480,260,4.275801279159018
480,270,11.0345226659508
480,290,7.155299077649815
480,300,8.307853549060301
480,310,3.540907859335597
480,320,4.142889697519188
480,330,10.073769251016346
480,340,5.559203494932755
480,350,11.049765181176632
480,360,10.871550059804141
480,380,5.114782414809228
480,390,4.307625710024397
480,400,12.258632408300775
480,460,7.244470890260683
480,470,7.752213881465034
480,480,0.0
480,490,3.0071499733533344
480,500,11.316786733244529
480,510,10.168154140884944
480,520,2.7258846823526843
480,530,8.537787483916327
480,550,4.916138569651508
480,560,3.0056994508716515
480,570,5.796237211107602
480,580,5.339983611311945
480,590,9.425902541447579
480,610,12.07507778260147
480,620,3.7766164033419014
480,630,8.489269065383448
480,650,7.4718619060333165
480,660,9.043459937202002
480,670,11.175957868953526
480,680,12.413658123398214
480,690,9.256087265377781
480,700,3.5041705932376126
480,730,5.0532817623282735
480,740,4.801957231002362
480,750,6.487914960405957
480,760,6.290347253313493
480,780,5.0054783362432245
480,790,3.209808960495847
480,800,7.668959522119913
480,810,4.907852232887392
480,820,7.346883248787674
480,830,5.316167099490807
480,840,5.640526393938657
480,850,11.544281282074573
480,860,1.5556253552960841
480,870,6.942970433412851
480,890,9.937147674845711
480,900,1.3271509651947477
480,920,7.887343412614362
480,930,1.8076634207114601
480,950,7.051130878961092
480,960,11.670540527988662
480,970,10.560927983989115
480,990,5.204763394538243
480,481,0.05545324662699192
480,482,0.06886852938434113
480,483,0.06405685451462029
480,99300,31.20313698645544
490,10,2.853893310603907
490,20,6.761071845381804
490,30,11.34028298042923
490,40,3.764343109081878
490,70,3.3798233141497476
490,80,6.8191376963713415
490,110,12.02095597083033
490,120,5.01364861844945
490,140,6.542839482176277
490,150,7.622827471177081
490,160,6.421236951671786
490,170,1.6495955047224398
490,190,7.894128838348821
490,210,6.350462249501623
490,220,8.345567978142702
490,230,5.643363656291259
490,240,8.924636887382817
490,250,1.556403848779543
490,260,1.703278465520304
490,270,11.928682513507177
490,290,8.120342339306418
490,300,6.6342611342314655
490,310,2.797465656491148
490,320,3.7800863978504955
490,330,11.444354809514474
490,340,4.969641757773429
490,350,11.508371051075192
490,360,7.865086503532869
490,380,4.937009842036371
490,390,7.294319386717877
490,460,6.253429530661227
490,470,10.069898957058095
490,480,3.0071499733533344
490,490,0.0
490,500,8.448050718145664
490,510,12.090747858745587
490,520,5.438993726444681
490,530,8.236876979802767
490,540,9.765706228378429
490,550,5.95292665280734
490,560,4.271530523412764
490,570,4.595923859852538
490,580,3.3187672299119404
490,590,7.104161276209833
490,620,4.454924239185191
490,630,8.804582976799658
490,640,11.30547061515494
490,650,10.252791164037616
490,660,7.992596169862255
490,670,9.471291503918133
490,690,6.582981860405898
490,700,2.1914453039756108
490,730,6.049351972390702
490,740,1.7959188384073352
490,750,4.012607474791158
490,760,8.389862852667626
490,780,7.749036008664268
490,790,5.720815627682437
490,800,8.104853666571127
490,810,5.088713287945923
490,820,4.407262655663447
490,830,3.773458628409354
490,840,2.91355365318399
490,850,9.025456317731983
490,860,3.2905771282247778
490,870,9.86840603124588
490,900,4.326892909624763
490,920,9.646457496920519
490,930,1.9103324558832786
490,950,7.30024620111005
490,960,11.085590769715655
490,990,7.066169099764941
490,491,0.10646022748736737
490,492,0.11941333864041684
490,493,0.060459130952039156
490,99300,28.196642116364863
500,10,9.57069809279911
500,20,9.63794735417005
500,30,3.952627488859853
500,40,12.205497093726118
500,70,5.081310804912483
500,90,12.081818500490526
500,120,5.359648358952001
500,140,4.388414876618304
500,160,10.79815418067262
500,170,8.229984341740117
500,190,7.154103576879991
500,230,3.149646321009819
500,240,5.283321021108177
500,250,9.574122350124927
500,260,7.051933358170607
500,280,6.535187210896529
500,300,6.139804138451938
500,310,10.317145881836083
500,320,8.97765307723346
500,340,8.634572209731155
500,360,2.7323273073519374
500,370,12.5282594332066
500,380,11.954481504873772
500,410,10.260221122457551
500,460,7.916030087532626
500,480,11.316786733244529
500,490,8.448050718145664
500,500,0.0
500,530,10.081947072735911
500,540,6.573004640956717
500,550,11.472165078225894
500,560,12.462956300546947
500,570,10.496096388524393
500,580,8.815132624626278
500,590,8.648526997456269
500,600,8.88621412847776
500,620,10.387034416255416
500,640,5.244470231021182
500,660,8.116892700201099
500,670,11.893322937937286
500,690,2.4700983921168636
500,700,8.218973362744677
500,740,6.759711896653239
500,750,5.106362761935017
500,770,6.9916739224753375
500,800,11.58129260860608
500,810,9.898593920832818
500,820,5.53066340331069
500,830,7.135764329954741
500,840,7.218524964397065
500,850,2.751503521768256
500,860,10.912782937671901
500,880,11.549729351076754
500,900,12.555015415300044
500,930,10.30796606054767
500,980,9.162705692530986
500,501,0.1619955305960092
500,502,0.08010864275148684
500,503,0.17203158872606905
500,99300,20.39710818275247
510,10,9.301195178703725
510,20,7.875885307849992
510,40,11.30128961657641
510,50,1.9176837057205334
510,60,12.382282119011096
510,100,6.031980504216868
510,110,12.545845515685077
510,120,12.115589926144242
510,130,10.454738897079068
510,150,5.495022115915176
510,160,6.675347265140431
510,200,6.918021549523641
510,220,4.385233488910876
510,250,10.617934505831247
510,260,12.023408700727858
510,270,4.4053225189405
510,300,11.525889482760599
510,320,9.005296463374732
510,330,2.4287395143372215
510,340,8.880248314421072
510,350,5.975530111333118
510,390,7.9430986059339315
510,400,2.1822849979488974
510,430,7.360841841465826
510,440,9.097349909458385
510,460,9.611010708126653
510,470,2.893415305691434
510,480,10.168154140884944
510,490,12.090747858745587
510,510,0.0
510,520,7.654934162707906
510,530,7.959342130807203
510,550,6.346025485572954
510,610,3.3259954881339757
510,620,7.798185193051562
510,650,11.851968479818819
510,660,10.111423514183913
510,680,2.459143589689945
510,700,10.468972478029274
510,780,11.092740671403051
510,790,11.31167567273963
510,800,6.0281443043741785
510,810,7.764624945247653
510,830,10.59553117908289
510,860,8.981993236510187
510,870,6.649732394820434
510,890,4.440221604273423
510,900,9.355676356799473
510,920,2.474215182452486
510,930,11.889119345687527
510,940,5.111028916151818
510,970,12.189476204135104
510,990,5.050096345153342
510,511,0.06947922419324427
510,512,0.053568028301131554
510,513,0.14835521884790817
510,99300,37.638791222338604
520,10,3.6275217763775007
520,20,6.598742548885374
520,40,3.648193214710184
520,50,7.923368680268927
520,70,8.457174995780699
520,80,9.761805291405013
520,100,11.800068330908417
520,110,8.23907390649094
520,120,8.315512611175498
520,130,10.694427480076138
520,140,11.959892223973158
520,150,2.3544234432708517
520,160,5.098627186100556
520,170,6.800511503192867
520,200,10.299933565082497
520,210,5.338571767768443
520,220,5.4538568577245705
520,230,10.800834662408462
520,240,11.725644378197824
520,250,3.9116594005651972
520,260,6.247863138820764
520,270,9.23491499763185
520,290,8.815715913060778
520,300,9.012564382052824
520,310,6.228034404171385
520,320,4.617478856322707
520,330,7.940067486649015
520,340,5.761329831095525
520,350,9.613324748498826
520,380,7.55738369837311
520,390,2.2996506554416296
520,400,9.803058794159202
520,430,11.734835572717822
520,440,11.379792082376783
520,460,7.4717747474856
520,470,5.081370557556924
520,480,2.7258846823526843
520,490,5.438993726444681
520,510,7.654934162707906
520,520,0.0
520,530,7.978694614343298
520,550,3.73318101759464
520,560,5.116830388258979
520,570,8.458881071729806
520,580,8.063942622933062
520,590,12.147430397432439
520,610,9.92391584351199
520,620,3.461380105589557
520,630,10.479676401887735
520,650,6.705686178017643
520,660,9.111954762009665
520,680,9.798116322054055
520,690,10.894445750558102
520,700,4.955823098139031
520,730,6.929053808673604
520,740,7.152514327062567
520,750,8.097321743784544
520,760,6.931967405612016
520,780,4.6885910890855085
520,790,3.9506374237117052
520,800,6.537229772002159
520,810,4.60265186267272
520,820,9.845118208090156
520,830,6.352817140537987
520,840,8.260373100565959
520,860,2.286841498434659
520,870,4.502606955534382
520,890,7.231056266321933
520,900,1.7038070595947277
520,920,5.5592684838683395
520,930,4.533535017144719
520,940,12.091296638362774
520,950,9.165338649401663
520,970,9.156602253018798
520,990,3.037096365121062
520,521,0.11398898335732387
520,522,0.13719725866968524
520,523,0.25020163635370984
520,99300,33.392189707711616
530,10,5.945347268205034
530,20,1.5421323144893317
530,30,9.944107004374334
530,40,10.15160405611956
530,50,9.69966086978515
530,60,11.117058545467733
530,70,8.24181687430193
530,100,6.9094572772358775
530,120,5.238379349439837
530,140,11.78432430060576
530,150,7.9504816496723
530,160,2.888859271090004
530,170,9.714421891072417
530,220,3.985378362468462
530,230,9.675599162788089
530,240,5.774122138496923
530,250,7.5407038313418
530,260,7.083494717029596
530,270,5.0154193215963945
530,280,11.053862517658175
530,300,3.9433486314856325
530,310,10.91339183525082
530,320,4.586016631587715
530,330,5.882295720534895
530,340,3.268511597318947
530,350,3.8213158647751166
530,360,11.70076535168606
530,390,10.034365647960131
530,400,8.84952797313271
530,420,12.180315487817268
530,430,5.438722951570953
530,460,2.4312752199788945
530,470,8.138344756015583
530,480,8.537787483916327
530,490,8.236876979802767
530,500,10.081947072735911
530,510,7.959342130807203
530,520,7.978694614343298
530,530,0.0
530,550,4.2780967653558
530,560,11.463475055603002
530,580,11.405636732272109
530,610,7.100725342163529
530,620,4.813783173158127
530,640,8.476186111367397
530,660,2.1665667718248143
530,680,10.199038674792739
530,690,7.749419535917774
530,700,6.0476294362403635
530,740,8.49377985005535
530,750,6.3865891353224065
530,790,11.472139262277356
530,800,2.057265349758426
530,810,3.635245210624766
530,820,10.609651006629095
530,830,4.768080828102359
530,840,10.35385716469452
530,850,8.215317502902534
530,860,7.023847637156651
530,870,10.996732047786283
530,880,6.371556426277277
530,890,11.29003159261073
530,900,8.83551019974093
530,920,6.088156359814919
530,930,9.346330819757101
530,940,8.709233992908793
530,990,5.832799001447748
530,531,0.07867879835077875
530,532,0.15451800485455652
530,533,0.06625553448105641
530,99300,29.83593983633531
540,10,12.237027088080435
540,30,10.220430857177668
540,70,7.3825482656092305
540,80,9.95501963408416
540,120,10.039074238867737
540,140,3.5501122346264826
540,170,8.473005241242483
540,190,2.443400641573831
540,230,5.6024608774360125
540,240,11.627953460425102
540,250,11.315556507716162
540,260,9.410127513465028
540,300,11.579021817744229
540,310,9.857985965822143
540,320,12.412458190082889
540,360,3.9352911586255517
540,380,10.38453708972622
540,450,12.397638967078134
540,490,9.765706228378429
540,500,6.573004640956717
540,540,0.0
540,560,12.149419723569842
540,570,8.593229276630936
540,580,7.714518064571653
540,590,4.5276522734405225
540,630,12.524348170743766
540,640,11.780670912251734
540,670,6.8104700759906605
540,690,7.94445674304269
540,700,10.96840297646853
540,710,10.624992792361287
540,730,12.535579365444896
540,740,8.154538829881874
540,750,8.965131019825881
540,770,8.995368728158988
540,820,5.394938828978929
540,830,10.980873355612317
540,840,6.977211049409758
540,850,9.310642407041414
540,930,10.9460985311928
540,950,11.721346668985056
540,960,11.272737741841881
540,541,0.042559416159727005
540,542,0.48584733825564863
540,543,0.34482734335549176
540,99300,19.53457712477018
550,10,3.099080076316974
550,20,3.0186360172341162
550,40,6.4609007757840216
550,50,7.492134552712703
550,70,7.708345891566948
550,80,12.112683258429888
550,100,8.723741074886536
550,110,11.81352658476843
550,120,6.136259259355042
550,140,11.551514305263835
550,150,3.87495878204186
550,160,1.3913717326288528
550,170,7.6022883200655285
550,200,11.423666255251991
550,210,8.786563878518894
550,220,2.407015868786106
550,230,9.845780989780037
550,240,8.775609948325732
550,250,4.645496687813032
550,260,5.686635467120248
550,270,6.161341982524555
550,290,12.008361504553168
550,300,6.145556585951153
550,310,8.056215880745716
550,320,2.6697565292703835
550,330,5.491934475710597
550,340,2.906143571770241
550,350,6.147374905340642
550,360,12.184748591725779
550,380,9.929707665382866
550,390,5.759852412417136
550,400,8.128922440493637
550,430,8.262968219890539
550,460,4.3020513365780335
550,470,5.042306561527196
550,480,4.916138569651508
550,490,5.95292665280734
550,500,11.472165078225894
550,510,6.346025485572954
550,520,3.73318101759464
550,530,4.2780967653558
550,550,0.0
550,560,7.915149296991505
550,570,10.253034631198597
550,580,9.242474142109518
550,610,7.438083275570284
550,620,1.5038794790970564
550,640,11.657188730904936
550,650,10.374365027280096
550,660,5.678821811522197
550,680,8.799576382605945
550,690,9.013723241437736
550,700,4.140932248937515
550,730,9.944399419741522
550,740,7.0709646085553866
550,750,6.524415646250972
550,760,10.558680664701912
550,780,8.42062177590133
550,790,7.450267415563661
550,800,2.853384211961516
550,810,1.5796534279753727
550,820,9.759573460990609
550,830,4.378823438510649
550,840,8.74726796960733
550,850,10.508893319198556
550,860,3.3837531701263295
550,870,6.975643368481553
550,880,10.643959066645568
550,890,8.149063339064677
550,900,4.827911542339828
550,920,3.8749680611329382
550,930,6.262122765324435
550,940,9.56359588528103
550,950,11.963056216953406
550,970,12.483970036707996
550,990,1.937864669348651
550,551,0.06673108608137768
550,552,0.022382799132371463
550,553,0.07549403452813448
550,99300,31.85634658931783
560,10,5.5308294082565235
560,20,9.921822780167597
560,40,1.4990257440447374
560,70,7.421771425420399
560,80,4.6887920015132485
560,110,8.418908876985173
560,120,9.230994855856219
560,140,9.638489747772349
560,150,7.358966542954866
560,160,8.961651871107982
560,170,4.2683754576911666
560,180,11.748244589379045
560,190,9.829957695540418
560,210,2.2359656689024296
560,220,10.152372200189436
560,230,9.430059091657595
560,250,4.058979323453729
560,260,5.965576546157826
560,290,4.188872919832209
560,300,10.720115231911914
560,310,2.334803327668743
560,320,6.941125727571166
560,340,8.355822098549057
560,360,11.358807850610514
560,380,2.5532356346881735
560,390,5.592182111407025
560,460,9.953171890566972
560,470,10.122789235179239
560,480,3.0056994508716515
560,490,4.271530523412764
560,500,12.462956300546947
560,520,5.116830388258979
560,530,11.463475055603002
560,540,12.149419723569842
560,550,7.915149296991505
560,560,0.0
560,570,3.9266167291598784
560,580,4.441572963271867
560,590,8.202232086578267
560,620,6.765075958875049
560,630,5.498323789025924
560,650,6.671569869176096
560,660,11.759736378140772
560,670,9.15267863221018
560,690,10.798095703837422
560,700,5.877700192245483
560,730,2.05961358014863
560,740,5.73082920033119
560,750,8.283997435279135
560,760,4.1810119028802015
560,780,4.3121085974584705
560,790,2.3033835570355725
560,800,10.67312714025243
560,810,7.8606996969574
560,820,7.49805393025796
560,830,7.722767269523945
560,840,5.568385686622954
560,860,4.559565636545629
560,870,8.2688999526264
560,890,11.750899747355692
560,900,3.425078149557585
560,920,10.637160858647196
560,930,2.411437502871976
560,950,4.095384996964284
560,960,8.885046884013232
560,970,10.150116483357412
560,990,8.00487652630919
560,561,0.14362919700464344
560,562,0.1270853744855856
560,563,0.16318002238958385
560,99300,31.434735055421573
570,10,7.245661382475776
570,20,11.356634221280418
570,40,4.998724413540472
570,70,6.1269172102264955
570,80,2.4139451137902457
570,110,12.019003308406047
570,120,9.031584718620422
570,140,6.75772622167975
570,150,10.81006134705032
570,160,10.922188965588882
570,170,3.2024284172499518
570,180,9.928406525232347
570,190,6.1757572579467634
570,210,5.794532907928384
570,230,7.3549763170925075
570,250,5.617019114569131
570,260,5.918251528319216
570,290,5.1853007199631564
570,300,10.842642210434049
570,310,2.261544814332128
570,320,8.352585868285523
570,340,9.564531523595182
570,360,8.707091494901869
570,380,1.7913516306580322
570,390,9.411099022574152
570,450,10.620787281618849
570,460,10.77319976059126
570,480,5.796237211107602
570,490,4.595923859852538
570,500,10.496096388524393
570,520,8.458881071729806
570,540,8.593229276630936
570,550,10.253034631198597
570,560,3.9266167291598784
570,570,0.0
570,580,1.7648407344242614
570,590,4.349417540952091
570,620,8.819709942899303
570,630,4.914882777949741
570,650,10.343893890256167
570,660,12.448822726814093
570,670,5.396714425521641
570,690,9.519839814939278
570,700,6.787348065571151
570,730,3.9423636425737576
570,740,4.798854769858804
570,750,7.7499086270033
570,760,7.222288311668631
570,780,8.147437640477982
570,790,6.222459030805282
570,810,9.616331604382374
570,820,4.978675412138643
570,830,8.245905879201088
570,840,3.3924367372247564
570,850,12.048258130340898
570,860,7.029695959127988
570,870,12.125080849371681
570,900,6.8050812111093055
570,930,4.073638913077643
570,950,3.610380652167519
570,960,6.503958123299956
570,990,10.941316128291447
570,571,0.062026724597877655
570,572,0.239947830952724
570,573,0.21608889610755178
570,99300,28.10084600879587
580,10,6.150555189230962
580,20,9.981973719568265
580,30,12.410695179463612
580,40,5.045035654834477
580,70,4.364273927252571
580,80,4.170784617278324
580,120,7.336297668329628
580,140,5.341252699990286
580,150,10.398074513072615
580,160,9.737623923006712
580,170,1.7040076695218227
580,180,11.574596419254402
580,190,5.440713666088144
580,210,6.603178531956974
580,220,11.644772547761901
580,230,5.665565585915418
580,240,10.987255641955294
580,250,4.644794331210407
580,260,4.358423407827616
580,290,6.740766816587272
580,300,9.171480525478287
580,310,2.147889408700522
580,320,7.075441453731297
580,340,8.171960806701046
580,360,7.207376945193018
580,380,3.1622386972003267
580,390,9.411599383448284
580,450,11.92428375714189
580,460,9.243297693126877
580,480,5.339983611311945
580,490,3.3187672299119404
580,500,8.815132624626278
580,520,8.063942622933062
580,530,11.405636732272109
580,540,7.714518064571653
580,550,9.242474142109518
580,560,4.441572963271867
580,570,1.7648407344242614
580,580,0.0
580,590,4.087914743471376
580,620,7.755094659337093
580,630,6.663490875526846
580,650,11.110100733716978
580,660,10.861933367292345
580,670,6.15649367231715
580,690,7.75831409064556
580,700,5.44343334426852
580,730,5.1668171281295825
580,740,3.1101582052803347
580,750,6.03007387575977
580,760,8.314071762938442
580,780,8.740763880703764
580,790,6.674552072453192
580,800,11.410665627503462
580,810,8.401807384585538
580,820,3.363010519185968
580,830,6.712521154236895
580,840,1.6359389794043822
580,850,10.29010075898467
580,860,6.271715605720172
580,870,12.130179209109377
580,900,6.550345638484232
580,930,3.5358861569575097
580,950,5.307596659447144
580,960,8.086859540923909
580,990,10.195285742880976
580,581,0.01903042678969187
580,582,0.08611650551841031
580,583,0.10421039298117839
580,99300,27.02770616855628
590,10,9.93534880566464
590,40,9.053542892411814
590,70,6.332844029690504
590,80,5.431749072886636
590,120,9.621754968872994
590,140,4.260879326574452
590,170,5.48638037135621
590,180,10.655983581531878
590,190,2.125234327474083
590,210,10.143843515489506
590,230,6.028296508387578
590,240,12.526699229790003
590,250,8.585211027963123
590,260,7.544001684939503
590,290,9.040131297288916
590,300,11.462845463220503
590,310,6.115150674504856
590,320,10.599404130157488
590,340,11.439890492648935
590,360,6.137394697995728
590,380,6.095812639896193
590,450,9.609502167189978
590,460,12.112507432880014
590,480,9.425902541447579
590,490,7.104161276209833
590,500,8.648526997456269
590,520,12.147430397432439
590,540,4.5276522734405225
590,560,8.202232086578267
590,570,4.349417540952091
590,580,4.087914743471376
590,590,0.0
590,620,11.515097666021898
590,630,8.001525479625428
590,670,3.2917255793491034
590,690,8.751578903743987
590,700,8.960432296899219
590,730,8.22091591127356
590,740,6.08413818347236
590,750,8.281646049656262
590,760,11.505906804269411
590,780,12.47925055212422
590,790,10.504264770713785
590,810,11.963133166794446
590,820,4.0184443174230475
590,830,9.729400660865002
590,840,4.284316185550308
590,850,10.953099584013817
590,860,10.277902526651305
590,900,10.63504375923743
590,930,7.623575988611598
590,950,7.210997843227145
590,960,7.221902506314619
590,591,0.14394180070932389
590,592,0.1310983198885964
590,593,0.07496032999789762
590,99300,24.019059982612404
600,0,10.675100581502914
600,30,5.2217052731437565
600,90,3.2140534201530797
600,120,11.909208439329742
600,230,11.974658010553673
